Rank,Name,Keywords,Corr,pvalue,Signedcorrvalue,ID
3088,SB_MotifThree_diffquant_acbc,"symbolic,motifs",0.188,2.276192953894835e-09,-0.188,3836
3089,SB_MotifTwo_mean_ddd,"symbolic,motifs",0.188,2.0844425344113507e-09,0.188,3597
3090,SB_MotifTwo_diff_hhhh,"symbolic,motifs",0.188,1.9632267375349786e-09,-0.188,3591
3091,SB_MotifTwo_diff_uddu,"symbolic,motifs",0.188,2.0699330727585807e-09,-0.188,3584
3092,DN_OutlierInclude_p_001_stdrfexpc,"distribution,outliers",0.188,2.0330533974784544e-09,0.188,3333
3093,FC_LocalSimple_lfittau_stderr,forecasting,0.188,2.062238767534765e-09,-0.188,3190
3094,FC_LocalSimple_lfit2_gofr2,forecasting,0.188,2.1951494228582578e-09,-0.188,3153
3095,PH_Walker_biasprop_01_05_w_max,trend,0.188,2.0386342254319423e-09,0.188,2685
3096,FC_Surprise_T1_10_tau_m2quad_500_mean,"information,symbolic",0.188,2.085428747151721e-09,-0.188,2540
3097,FC_Surprise_dist_100_4_q_500_uq,"information,symbolic",0.188,2.2829136282807793e-09,0.188,2321
3098,NW_VisibilityGraph_horiz_dpowerk_resruns,"network,visibilityGraph",0.188,2.176883396757838e-09,-0.188,2079
3099,CO_Embed2_Basic_1_medianincircle,correlation,0.188,2.1698106103101927e-09,0.188,1565
3100,CO_AddNoise_ac_gaussian_fitexpa,"correlation,AMI,entropy",0.188,2.2481464124281493e-09,-0.188,1289
3101,DN_FitKernelSmooth_arcl_2,"distribution,ksdensity,raw,spreaddep",0.188,2.2403354911196734e-09,0.188,953
3102,SY_SlidingWindow_s_ent2_2,stationarity,0.188,2.289930862973479e-09,-0.188,598
3103,CO_HistogramAMI_quantiles_2_3,"information,correlation,AMI",0.188,2.1876130844578402e-09,0.188,256
3104,firstMin_mi-gaussian,"correlation,AMI",0.188,2.1916943195602047e-09,0.188,204
3105,MF_armax_1_1_05_1_ac1,model,0.187,2.512384585918474e-09,0.187,7276
3106,MF_StateSpace_n4sid_2_05_1_p3_5,model,0.187,2.377165615156025e-09,-0.187,7129
3107,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_mean,"model,prediction,stationarity",0.187,2.7584533937680543e-09,0.187,7046
3108,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_median,"model,prediction,stationarity",0.187,2.5317546057215627e-09,0.187,7007
3109,NL_embed_PCA_1_10_perc_3,"embedding,pca",0.187,2.7161862025088768e-09,-0.187,6791
3110,PP_Compare_sin2_statav6,"preprocessing,raw,stationarity",0.187,2.4048796222341636e-09,0.187,5807
3111,SC_FluctAnal_2_dfa_50_1_3_logi_resac1,scaling,0.187,2.467325155892765e-09,0.187,4238
3112,SB_MotifThree_quantile_babc,"symbolic,motifs",0.187,2.5219833111913275e-09,-0.187,3725
3113,ST_LocalExtrema_n50_maxabsext,"distribution,stationarity",0.187,2.523400569366123e-09,-0.187,3457
3114,FC_LoopLocalSimple_mean_stderr_meansgndiff,forecasting,0.187,2.3718731071798576e-09,0.187,3099
3115,EN_Randomize_dyndist_sampen2_015fexpb,"entropy,slow",0.187,2.3587601233282517e-09,0.187,2966
3116,PH_Walker_biasprop_05_01_w_propzcross,trend,0.187,2.3995278610059388e-09,-0.187,2666
3117,FC_Surprise_dist_100_5_udq_500_mean,"information,symbolic",0.187,2.3399811173527446e-09,0.187,2430
3118,DN_RemovePoints_max_08_saturate_ac1diff,"correlation,outliers",0.187,2.351986074425743e-09,-0.187,1829
3119,CO_Embed2_Basic_1_ratdiag01,correlation,0.187,4.1983391074358685e-09,0.187,1542
3120,CP_wavelet_varchg_db3_3_10_001,"wavelet,varchg",0.187,2.580710150040357e-09,-0.187,1056
3121,EN_PermEn_5_1_normPermEn,entropy,0.187,2.765024258542064e-09,-0.187,921
3122,IN_AutoMutualInfoStats_diff_20_gaussian_mami,"information,correlation,AMI",0.187,2.9398940721485884e-09,0.187,399
3123,MF_steps_ahead_arma_3_1_6_mabserr_1,"model,prediction",0.186,3.285895767617322e-09,-0.186,6907
3124,MF_steps_ahead_ar_2_6_rmserr_3,"model,prediction",0.186,3.2533358569545543e-09,-0.186,6843
3125,NL_embed_PCA_1_10_fb05,"embedding,pca",0.186,3.4162219299411777e-09,0.186,6803
3126,NL_embed_PCA_1_10_range,"embedding,pca",0.186,3.311448544554474e-09,0.186,6795
3127,WL_DetailCoeffs_db3_max_max_max,wavelet,0.186,3.0191384790166425e-09,0.186,6474
3128,PP_Compare_medianf4_swss2_2,"preprocessing,raw,stationarity",0.186,2.9930630748900476e-09,-0.186,6032
3129,PP_Compare_sin2_statav8,"preprocessing,raw,stationarity",0.186,3.1441138789792415e-09,0.186,5808
3130,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m2_minbad,"nonlinear,tstool,scaling,dimension",0.186,5.405113439383916e-09,-0.186,5252
3131,SB_MotifThree_quantile_abbc,"symbolic,motifs",0.186,3.3568154795934954e-09,-0.186,3707
3132,SB_MotifTwo_diff_dud,"symbolic,motifs",0.186,3.1583652608849547e-09,-0.186,3568
3133,ST_LocalExtrema_l50_meanmax,"distribution,stationarity",0.186,3.078065478533443e-09,-0.186,3375
3134,DN_OutlierInclude_abs_001_mfexpr2,"distribution,outliers",0.186,2.906214609931533e-09,0.186,3281
3135,EN_Randomize_statdist_ac3fexpa,"entropy,slow",0.186,2.8156179056151733e-09,0.186,2890
3136,PH_Walker_prop_05_swss5_1,"trend,stationarity",0.186,2.953155367155491e-09,-0.186,2616
3137,FC_Surprise_T1_10_1_m2quad_500_mean,"information,symbolic",0.186,3.062488569273479e-09,-0.186,2533
3138,FC_Surprise_dist_50_3_udq_500_tstat,"information,symbolic",0.186,2.999347995361242e-09,-0.186,2419
3139,SY_LocalDistributions_5_par_mindiv,stationarity,0.186,3.1475807878772854e-09,-0.186,2261
3140,SY_StdNthDerChange_rmse,entropy,0.186,2.9026322497485e-09,-0.186,2247
3141,PH_ForcePotential_dblwell_1_02_01_std,dynamicalSystem,0.186,3.1047607792077025e-09,0.186,1615
3142,CO_AddNoise_ac_kraskov1_4_fitlinb,"correlation,AMI,entropy",0.186,3.0496024616605557e-09,0.186,1332
3143,SY_SlidingWindow_mom3_ent2_1,stationarity,0.186,2.8169529012246247e-09,-0.186,665
3144,SY_SlidingWindow_mom3_s2_2,stationarity,0.186,3.025855344343082e-09,-0.186,652
3145,MF_ExpSmoothing_05_best_alphamin,model,0.185,3.755173763225333e-09,0.185,7336
3146,MF_CompareAR_1_10_all_firstonmin,model,0.185,3.973784976358021e-09,0.185,7198
3147,MF_StateSpace_n4sid_2_05_1_p5_5,model,0.185,4.040447559829472e-09,-0.185,7131
3148,NL_TSTL_PoincareSection_max_ac_maxds,"nonlinear,tstool",0.185,4.6578051033071576e-09,0.185,5447
3149,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_mopt_logrmin,"nonlinear,tstool,scaling,dimension",0.185,6.4230638405909086e-09,0.185,5235
3150,SP_Summaries_pgram_hamm_fpolysat_b,FourierSpectrum,0.185,3.794234019137894e-09,-0.185,4371
3151,SB_MotifThree_diffquant_bacb,"symbolic,motifs",0.185,3.5059203806916593e-09,-0.185,3847
3152,SB_MotifThree_diffquant_baaa,"symbolic,motifs",0.185,3.9642076300449385e-09,0.185,3840
3153,SB_MotifTwo_median_duud,"symbolic,motifs",0.185,3.744724478943374e-09,-0.185,3644
3154,SB_BinaryStats_iqr_stdstretchdiff,"distribution,stationarity",0.185,3.9010097635965426e-09,0.185,3556
3155,EN_Randomize_permute_sampen2_015fexpa,"entropy,slow",0.185,4.151850459708767e-09,-0.185,3028
3156,PH_ForcePotential_dblwell_1_02_01_tau,dynamicalSystem,0.185,3.4675005567300193e-09,0.185,1613
3157,SB_TransitionMatrix_3ac_symdiff,"symbolic,transitionmat",0.185,3.544956203469767e-09,-0.185,1406
3158,SY_SlidingWindow_s_s10_10,stationarity,0.185,3.862419465774771e-09,-0.185,591
3159,CO_HistogramAMI_quantiles_10_1,"information,correlation,AMI",0.185,4.082639172339723e-09,0.185,264
3160,AC_nl_233,"correlation,nonlinearautocorr",0.185,3.8610347179516855e-09,0.185,192
3161,midhinge,"distribution,location,raw,locdep",0.185,3.607960015513038e-09,-0.185,10
3162,MF_armax_3_1_05_1_AR_2,model,0.184,4.320623238212982e-09,0.184,7227
3163,NL_MS_nlpe_3_ac_ac3,"nonlinear,prediction,model",0.184,5.578000082586004e-09,0.184,6700
3164,MF_arfit_1_8_sbc_stdabsS,"modelfit,arfit",0.184,4.728375123626716e-09,0.184,6626
3165,WL_dwtcoeff_sym2_5_mind_l4,"wavelet,dwt",0.184,4.374109423179216e-09,-0.184,6584
3166,MF_GP_hyperparameters_covSEiso_covPeriodic_covNoise_1_200_first_mabserr_std,"model,GaussianProcess",0.184,7.223514476756135e-09,0.184,6333
3167,PP_Compare_medianf10_swss10_1,"preprocessing,raw,stationarity",0.184,5.096730284089801e-09,-0.184,6066
3168,NL_TSTL_ReturnTime_5_1_40_n1_1_8_statrtym,"nonlinear,tstool",0.184,6.889575236570139e-09,0.184,5603
3169,SB_MotifThree_quantile_cab,"symbolic,motifs",0.184,4.7765810681622e-09,-0.184,3684
3170,FC_LocalSimple_lfittau_sws,forecasting,0.184,4.9700815608455665e-09,-0.184,3191
3171,FC_LocalSimple_meantau_sws,forecasting,0.184,4.536863181027116e-09,-0.184,3091
3172,SY_SpreadRandomLocal_100_100_stdskew,stationarity,0.184,4.808139860878172e-09,0.184,2197
3173,DN_RemovePoints_max_08_saturate_ac2rat,"correlation,outliers",0.184,5.035068620152595e-09,0.184,1830
3174,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossq90,"information,correlation,AMI",0.184,4.73310405789674e-09,-0.184,377
3175,IN_AutoMutualInfoStats_40_gaussian_pcrossq10,"information,correlation,AMI",0.184,4.306891942895474e-09,-0.184,321
3176,CO_HistogramAMI_even_2_2,"information,correlation,AMI",0.184,4.291840933476498e-09,0.184,240
3177,AC_nl_223,"correlation,nonlinearautocorr",0.184,4.634898759551867e-09,0.184,191
3178,WL_cwt_sym2_32_stat_2_s_s,"wavelet,cwt",0.183,5.438509990024527e-09,-0.183,6465
3179,PP_Compare_sin2_swms2_2,"preprocessing,raw,stationarity",0.183,6.0656042664549475e-09,0.183,5810
3180,NL_TSTL_LargestLyap_n1_01_001_3_mi_fnnmar_p3,"nonlinear,tstool",0.183,6.128362457945286e-09,-0.183,5519
3181,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_mopt_scaling_int,"nonlinear,tstool,scaling,dimension",0.183,9.938697226092362e-09,0.183,5278
3182,SP_Summaries_pgram_hamm_area_2_1,FourierSpectrum,0.183,6.003456655620837e-09,0.183,4404
3183,SC_FluctAnal_2_range_50_logi_r2_resac1,scaling,0.183,1.2522076866228597e-08,0.183,4015
3184,MF_AR_arcov_5_res_AC1,"model,gof",0.183,5.851051623737463e-09,-0.183,3931
3185,MF_AR_arcov_2_res_AC2,"model,gof",0.183,5.834140367635791e-09,0.183,3905
3186,SB_MotifThree_diffquant_cbba,"symbolic,motifs",0.183,5.153894437343838e-09,-0.183,3879
3187,SB_MotifThree_diffquant_cacb,"symbolic,motifs",0.183,5.953857090755053e-09,-0.183,3874
3188,EX_MovingThreshold_01_002_meanqover,outliers,0.183,5.632415524829783e-09,-0.183,3497
3189,ST_LocalExtrema_n100_zcext,"distribution,stationarity",0.183,5.388171255823281e-09,-0.183,3472
3190,DN_SimpleFit_gauss1_rmse_ks,"distribution,gof,gauss1",0.183,5.17936420885385e-09,0.183,3199
3191,FC_LocalSimple_lfittau_gofr2,forecasting,0.183,5.258658423278019e-09,-0.183,3193
3192,EN_Randomize_dyndist_sampen2_015hp,"entropy,slow",0.183,5.072265748049794e-09,0.183,2971
3193,FC_Surprise_dist_100_5_q_500_uq,"information,symbolic",0.183,6.139163157368858e-09,0.183,2329
3194,CO_TranslateShape_circle_35_pts_std,correlation,0.183,5.7646207785297585e-09,-0.183,1870
3195,DN_RemovePoints_absfar_08_remove_ac1rat,"correlation,outliers",0.183,5.161647388692881e-09,0.183,1741
3196,SY_SlidingWindow_s_ent2_10,stationarity,0.183,5.74125405294084e-09,-0.183,599
3197,SY_SlidingWindow_s_s5_10,stationarity,0.183,5.159971126423546e-09,-0.183,588
3198,CO_glscf_1_5_4,"correlation,glscf",0.183,5.378617463069764e-09,0.183,508
3199,MF_armax_2_2_05_1_ac1,model,0.182,6.399898974164255e-09,0.182,7310
3200,MF_armax_1_1_05_1_dwts,model,0.182,6.286334235217745e-09,-0.182,7286
3201,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_median,"model,prediction,stationarity",0.182,7.214317568875368e-09,0.182,7047
3202,MF_steps_ahead_ar_best_6_mabserr_2,"model,prediction,arfit",0.182,7.027121366464254e-09,-0.182,6864
3203,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_maxstderr_run,"model,GaussianProcess",0.182,7.663599933899795e-09,0.182,6373
3204,PP_Compare_rav4_swss2_2,"preprocessing,raw,stationarity",0.182,6.8720948179490085e-09,-0.182,6156
3205,SD_TSTL_surrogates_mi_100_2_tc3_normpatponmax,"nonlinear,tstool,correlation,surrogate",0.182,6.749697690107192e-09,-0.182,5649
3206,NL_TSTL_dimensions_50_ac_fnnmar_scr_co_m2_meanabsres,"nonlinear,tstool,scaling,dimension",0.182,1.0563781919056502e-08,-0.182,5257
3207,SP_Summaries_pgram_hamm_logarea_5_1,FourierSpectrum,0.182,7.156021881038801e-09,-0.182,4429
3208,SP_Summaries_pgram_hamm_centroid,FourierSpectrum,0.182,6.5402853110634705e-09,-0.182,4357
3209,SC_FluctAnal_2_endptdiff_50_logi_linfitint,scaling,0.182,7.237103092684251e-09,0.182,3969
3210,SB_MotifThree_quantile_cbab,"symbolic,motifs",0.182,6.175654563917632e-09,-0.182,3757
3211,PH_Walker_prop_11_sw_ac1rat,trend,0.182,6.798248547161841e-09,0.182,2649
3212,DN_RemovePoints_absclose_05_remove_ac1diff,"correlation,outliers",0.182,6.293060564562291e-09,-0.182,1703
3213,SY_LocalGlobal_kurtosis_unicg500,"stationarity,distribution",0.182,6.3260388709966215e-09,0.182,843
3214,SY_SlidingWindow_s_s2_1,stationarity,0.182,6.783892356099329e-09,-0.182,583
3215,CO_glscf_2_5_4,"correlation,glscf",0.182,6.650353909595775e-09,0.182,526
3216,trimmed_mean_25,"distribution,location,raw,locdep",0.182,6.204734382752042e-09,-0.182,8
3217,MF_compare_GARCH_ar_1_3_1_3_minK,model,0.181,8.104246119305269e-09,-0.181,7484
3218,MF_steps_ahead_ar_best_6_mabserr_5,"model,prediction,arfit",0.181,8.923856385496921e-09,-0.181,6873
3219,MF_steps_ahead_ar_2_6_rmserr_2,"model,prediction",0.181,7.879308974690459e-09,-0.181,6840
3220,NL_embed_PCA_1_10_perc_1,"embedding,pca",0.181,8.688784302954496e-09,0.181,6789
3221,MS_shannon_2t10_2_stdent,"entropy,mex",0.181,8.645725123559983e-09,-0.181,6745
3222,MF_GP_LocalPrediction_covSEiso_covNoise_10_3_20_frombefore_minstderr_run,"model,GaussianProcess",0.181,8.801335173961593e-09,-0.181,6375
3223,PP_Compare_rav10_swss10_1,"preprocessing,raw,stationarity",0.181,8.252289450501078e-09,-0.181,6190
3224,PP_Compare_medianf10_swss5_1,"preprocessing,raw,stationarity",0.181,8.792749669608462e-09,-0.181,6064
3225,SP_Summaries_pgram_hamm_linfitloglog_all_a2,FourierSpectrum,0.181,8.630188151423214e-09,-0.181,4380
3226,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,scaling,0.181,7.53752512544627e-09,-0.181,4216
3227,SB_MotifThree_diffquant_bbab,"symbolic,motifs",0.181,7.4666156595783e-09,-0.181,3850
3228,SB_MotifThree_diffquant_accb,"symbolic,motifs",0.181,7.656395462974442e-09,-0.181,3838
3229,SB_MotifTwo_mean_dudd,"symbolic,motifs",0.181,8.430668263998702e-09,-0.181,3610
3230,ST_LocalExtrema_l100_maxmaxmed,"distribution,stationarity",0.181,8.820641012961996e-09,0.181,3411
3231,FC_LoopLocalSimple_mean_stderr_peakpos,forecasting,0.181,7.595609935968692e-09,0.181,3100
3232,FC_Surprise_T2_100_5_q_500_median,"information,symbolic",0.181,8.605689160367204e-09,0.181,2391
3233,DN_RemovePoints_min_05_saturate_ac2diff,"correlation,outliers",0.181,8.508401120980756e-09,-0.181,1795
3234,CO_AddNoise_ac_kraskov1_4_fitlina,"correlation,AMI,entropy",0.181,7.60942517909048e-09,-0.181,1331
3235,CO_AddNoise_1_gaussian_ac1,"correlation,AMI,entropy",0.181,8.464951582785021e-09,-0.181,1261
3236,SY_SlidingWindow_s_s10_2,stationarity,0.181,8.391504926357262e-09,-0.181,590
3237,SY_SlidingWindow_s_s5_2,stationarity,0.181,7.894512891524164e-09,-0.181,587
3238,CO_HistogramAMI_std2_5_2,"information,correlation,AMI",0.181,8.564254767326923e-09,0.181,230
3239,MF_GARCHfit_ar_P1_Q2_stde_p1_5,model,0.180,1.045027765493388e-08,0.180,7453
3240,MF_CompareAR_1_10_05_maxonmed,model,0.180,9.05643477880948e-09,0.180,7215
3241,MF_StateSpace_n4sid_1_05_1_A_1,model,0.180,9.763306633503408e-09,0.180,7078
3242,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_mean,"model,prediction,stationarity",0.180,1.0524238749818245e-08,0.180,7006
3243,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_mean,"model,prediction",0.180,1.0357193730536466e-08,0.180,6983
3244,PP_ModelFit_ar_2_rmserrrat_rmgd,"preprocessing,trend",0.180,1.0497911633353088e-08,0.180,6836
3245,NL_embed_PCA_1_10_nto60,"embedding,pca",0.180,1.0131042128040672e-08,-0.180,6799
3246,SB_MotifThree_diffquant_bbcb,"symbolic,motifs",0.180,9.856367803531537e-09,-0.180,3856
3247,SB_MotifThree_quantile_caab,"symbolic,motifs",0.180,9.585162600530401e-09,-0.180,3748
3248,SB_MotifTwo_mean_uuud,"symbolic,motifs",0.180,1.056199807664983e-08,-0.180,3620
3249,EX_MovingThreshold_01_002_mediankickf,outliers,0.180,1.0184463750226517e-08,-0.180,3501
3250,FC_LocalSimple_meantau_meanabserr,forecasting,0.180,9.496011927138327e-09,-0.180,3089
3251,EN_Randomize_permute_xc1fexpb,"entropy,slow",0.180,1.0415183461206865e-08,-0.180,2993
3252,EN_mse_1-10_2_015_sampen_s9,"entropy,sampen,mse",0.180,9.565810833844651e-09,-0.180,2814
3253,FC_Surprise_T2_100_5_udq_500_std,"information,symbolic",0.180,9.62960385098912e-09,0.180,2498
3254,SY_SpreadRandomLocal_100_100_meantaul,stationarity,0.180,1.0150712896761047e-08,0.180,2194
3255,DN_RemovePoints_min_05_saturate_ac2rat,"correlation,outliers",0.180,9.554469805491139e-09,0.180,1794
3256,IN_AutoMutualInfoStats_diff_20_gaussian_ami2,"information,correlation,AMI",0.180,1.0215982933561803e-08,0.180,380
3257,MF_hmm_08_2_Pmeandiag,"hmm,model",0.179,1.1900413325825545e-08,0.179,7566
3258,MF_GARCHfit_ar_P1_Q1_stde_p1_5,model,0.179,1.1127654595299078e-08,0.179,7396
3259,MF_armax_2_2_05_1_ac2,model,0.179,1.2964989459876677e-08,0.179,7311
3260,NL_MS_nlpe_fnn_mi_ac3,"nonlinear,prediction,model,slow",0.179,1.342258262338914e-08,0.179,6727
3261,WL_dwtcoeff_sym2_5_maxd_l4,"wavelet,dwt",0.179,1.2781326107609293e-08,0.179,6583
3262,WL_cwt_db3_32_stat_5_s_s,"wavelet,cwt",0.179,1.1029015822047397e-08,-0.179,6442
3263,PP_Compare_rav4_swss5_2,"preprocessing,raw,stationarity",0.179,1.1732587423421474e-08,-0.179,6158
3264,PP_Compare_medianf10_swss10_2,"preprocessing,raw,stationarity",0.179,1.1528245191250536e-08,-0.179,6067
3265,PP_Compare_medianf10_swss2_2,"preprocessing,raw,stationarity",0.179,1.2538735710826106e-08,-0.179,6063
3266,SD_TSTL_surrogates_1_100_3_trev_iqrsfrommedian,"nonlinear,tstool,correlation,surrogate",0.179,1.200417367760114e-08,0.179,5699
3267,SP_Summaries_welch_rect_statav2_m,FourierSpectrum,0.179,1.2041393497799775e-08,-0.179,4532
3268,SB_MotifThree_quantile_bccb,"symbolic,motifs",0.179,1.3096874914197188e-08,-0.179,3745
3269,SB_MotifTwo_median_dud,"symbolic,motifs",0.179,1.2503017720350192e-08,-0.179,3631
3270,SB_MotifTwo_mean_duuu,"symbolic,motifs",0.179,1.1470372920931156e-08,-0.179,3613
3271,SB_MotifTwo_mean_ddud,"symbolic,motifs",0.179,1.1016577193710851e-08,-0.179,3608
3272,DN_OutlierInclude_abs_001_stdrfexpa,"distribution,outliers",0.179,1.139155885817991e-08,0.179,3300
3273,PH_Walker_prop_09_swss5_1,"trend,stationarity",0.179,1.2046839527865601e-08,-0.179,2636
3274,PH_ForcePotential_dblwell_1_05_02_ac50,dynamicalSystem,0.179,1.1007145629733843e-08,0.179,1625
3275,CO_AddNoise_1_gaussian_ac2,"correlation,AMI,entropy",0.179,1.1959031911993475e-08,-0.179,1262
3276,SY_SlidingWindow_mom4_sampen10_2,stationarity,0.179,1.33099761713337e-08,-0.179,686
3277,SY_SlidingWindow_s_sampen10_2,stationarity,0.179,1.1186439118763437e-08,-0.179,595
3278,trimmed_mean_10,"distribution,location,raw,locdep",0.179,1.1036377561195283e-08,-0.179,7
3279,mean,"distribution,location,raw,locdep",0.179,1.1573163651365528e-08,-0.179,2
3280,WL_dwtcoeff_sym2_5_noisestd_l3,"wavelet,dwt",0.178,1.3523093749664058e-08,-0.178,6582
3281,PP_Compare_medianf3_swms10_1,"preprocessing,raw,stationarity",0.178,1.4380114723318457e-08,-0.178,5999
3282,PP_Compare_sin2_swms10_1,"preprocessing,raw,stationarity",0.178,1.323889721205267e-08,0.178,5813
3283,NL_TSTL_PoincareSection_max_1_pwithinr01,"nonlinear,tstool",0.178,1.6247421459032514e-08,0.178,5488
3284,NL_TSTL_PoincareSection_max_1_ac1y,"nonlinear,tstool",0.178,1.4836337956429697e-08,-0.178,5484
3285,SB_MotifThree_quantile_aba,"symbolic,motifs",0.178,1.4108495733940947e-08,-0.178,3668
3286,PH_Walker_momentum_5_w_tau,trend,0.178,1.575041304377907e-08,0.178,2723
3287,PH_Walker_prop_01_w_ac2,trend,0.178,1.3277957544191108e-08,0.178,2582
3288,FC_Surprise_dist_5_1_m2quad_500_uq,"information,symbolic",0.178,1.5942157107341003e-08,-0.178,2505
3289,SB_TransitionpAlphabet_40_1_trfexp_rmse,"symbolic,transitionmat",0.178,1.3994452635730083e-08,-0.178,1460
3290,CO_AddNoise_1_gaussian_firstUnder75,"correlation,AMI,entropy",0.178,1.4097474764141429e-08,-0.178,1263
3291,SY_SlidingWindow_mom4_sampen2_10,stationarity,0.178,1.9035502567276026e-08,-0.178,683
3292,SY_SlidingWindow_s_s2_10,stationarity,0.178,1.330002060018649e-08,-0.178,585
3293,skewness_pearson,"distribution,moment,shape,raw,locdep",0.178,1.5687118326091546e-08,-0.178,41
3294,trimmed_mean_50,"distribution,location,raw,locdep",0.178,1.4004463384979245e-08,-0.178,9
3295,MF_StateSpace_n4sid_3_05_1_ac2,model,0.177,1.8089090570749772e-08,0.177,7178
3296,MF_steps_ahead_ar_best_6_ac1_1,"model,prediction,arfit",0.177,1.822378188685632e-08,-0.177,6862
3297,MF_steps_ahead_ar_2_6_mabserr_1,"model,prediction",0.177,1.631052832066534e-08,-0.177,6838
3298,PP_Compare_rav10_swss10_2,"preprocessing,raw,stationarity",0.177,1.8323722783470665e-08,-0.177,6191
3299,PP_Compare_rav3_swss2_2,"preprocessing,raw,stationarity",0.177,1.93138115957348e-08,-0.177,6125
3300,SC_FluctAnal_2_nothing_50_logi_ssr,scaling,0.177,1.715249156375993e-08,-0.177,3949
3301,MF_AR_arcov_5_a3,"model,fit",0.177,1.868377558212362e-08,0.177,3924
3302,SB_MotifThree_diffquant_abab,"symbolic,motifs",0.177,1.8848400584715614e-08,-0.177,3823
3303,SB_MotifTwo_median_udu,"symbolic,motifs",0.177,1.891225396162116e-08,-0.177,3634
3304,SB_MotifTwo_diff_udud,"symbolic,motifs",0.177,1.6308683198621175e-08,-0.177,3585
3305,EN_Randomize_dyndist_swss5_1fexpr2,"entropy,slow,stationarity",0.177,1.918970699443481e-08,0.177,2982
3306,FC_Surprise_dist_20_2_q_500_min,"information,symbolic",0.177,1.6558343392155024e-08,-0.177,2300
3307,CO_StickAngles_y_ac2_p,correlation,0.177,1.798580996558911e-08,0.177,1943
3308,SB_TransitionpAlphabet_20_ac_trcovfexp_rmse,"symbolic,transitionmat",0.177,1.8022512262584596e-08,-0.177,1502
3309,SY_SlidingWindow_s_s10_1,stationarity,0.177,1.7020400252133824e-08,-0.177,589
